ctc_motion_rmse,improvement_percent_mean,improvement_percent_std,nominal_absolute_rmse_increase_mean,nominal_absolute_rmse_increase_std,nominal_guard_pass_count,ppo_motion_rmse_mean,ppo_motion_rmse_std,ppo_residual_torque_ratio_mean,ppo_residual_torque_ratio_std,ppo_residual_torque_rms_mean,ppo_residual_torque_rms_std,ppo_torque_rms_mean,ppo_torque_rms_std,residual_action_saturation_sum,scale,total_torque_clipping_sum
2.7923387438357618e-05,,,0.009359477054363704,0.0028617858173953354,0,0.00938740044180206,0.0028617858173953362,0.04428760068043108,0.005111337164776902,1.5301617792978248,0.17452143857204896,34.55415180737365,0.09305926858796504,0,1.0,0
0.01410428042817009,33.98331410613122,8.040470745070392,,,,0.009311178507855459,0.0011340505416297054,0.04349442856168038,0.0039147286746630825,1.5695842548424628,0.14036756484775373,36.08828884271053,0.07273303419441343,0,1.25,0
0.026674150644443333,54.519517400628835,1.3776144346303505,,,,0.012131532442376101,0.0003674669495928963,0.044760789120204036,0.0023116964223229538,1.683643277722269,0.08731407021660378,37.61401044712286,0.05531617896977106,0,1.5,0
0.03803672721639786,57.09067868991252,1.3078459584537647,,,,0.01632130149712565,0.0004974617996277419,0.047465652460067176,0.0013424898730784898,1.857435881682427,0.05445025271486516,39.13145980871142,0.04113771179514815,0,1.75,0
0.04847359228485997,56.69654463308833,2.02361712553596,,,,0.02099074039981308,0.0009809199148389043,0.05100947870984517,0.002429537831851102,2.0730949476998664,0.099777127027251,40.64070732407399,0.029856877428804822,0,2.0,0
